hand_strength,preflop_street,preflop_position,preflop_pot_size,preflop_stack_size,preflop_num_players,flop_street,flop_position,flop_pot_size,flop_stack_size,flop_num_players,turn_street,turn_position,turn_pot_size,turn_stack_size,turn_num_players,river_street,river_position,river_pot_size,river_stack_size,river_num_players,action_0,action_1,action_2,action_3,action_4,action_5,action_6,action_7,action_8,action_9,action_10,action_11,action_12,action_13,action_14,action_15,action_16,action_17,action_18,action_19,action_20,action_21,action_22,action_23,action_24,action_25,action_26,action_27,action_28,action_29,action_30,action_31,action_32,action_33,action_34,action_35,action_36,action_37,action_38,action_39
1,0,1,983,1318,3,1,7,193,1175,2,2,1,796,3913,9,3,8,864,3764,3,7,7,2,2,-1,-1,-1,-1,-1,-1,4,1,-1,-1,-1,-1,-1,-1,-1,-1,4,4,1,4,-1,-1,-1,-1,-1,-1,3,1,4,1,-1,-1,-1,-1,-1,-1
2,0,0,91,250,4,1,0,343,2093,6,2,0,413,4370,6,3,5,597,184,3,0,0,2,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,1,1,-1,-1,-1,-1,-1,-1
2,0,5,231,2766,7,1,7,634,2443,9,2,4,48,4025,9,3,3,78,2703,7,0,2,0,-1,-1,-1,-1,-1,-1,-1,0,2,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3,0,7,954,3063,3,1,0,919,4834,4,2,6,643,942,3,3,6,974,747,6,2,2,-1,-1,-1,-1,-1,-1,-1,-1,3,0,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,0,3,50,616,2,1,6,998,1629,3,2,8,800,2299,2,3,2,866,134,6,7,7,6,-1,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,0,4,720,3084,4,1,1,582,4212,3,2,2,984,2217,9,3,7,829,3398,3,1,1,2,-1,-1,-1,-1,-1,-1,-1,2,2,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,2,-1,-1,-1,-1,-1,-1,-1
1,0,7,387,3421,2,1,2,527,2670,6,2,1,327,451,7,3,4,628,1802,4,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,1,3,1,-1,-1,-1,-1,-1,-1,4,4,-1,-1,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,0,5,478,2470,2,1,5,237,3893,2,2,1,66,4119,8,3,0,710,2681,7,2,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,1,2,2,0,-1,-1,-1,-1,-1,-1,1,0,1,-1,-1,-1,-1,-1,-1,-1
2,0,0,490,2024,6,1,3,147,847,9,2,5,944,3114,7,3,7,765,3729,9,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,2,1,2,-1,-1,-1,-1,-1,-1,1,0,1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1
1,0,1,710,4159,3,1,5,462,4324,9,2,0,326,3863,8,3,0,101,143,8,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,0,2,224,4588,5,1,2,929,4052,2,2,5,69,2009,4,3,8,754,1211,5,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,2,-1,-1,-1,-1,-1,-1,-1,2,1,2,0,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1
3,0,8,114,4389,6,1,4,29,2266,2,2,6,28,2237,5,3,1,652,4706,4,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,0,4,321,111,4,1,5,121,2908,9,2,5,648,1032,3,3,6,216,779,8,0,0,0,-1,-1,-1,-1,-1,-1,-1,2,2,1,-1,-1,-1,-1,-1,-1,-1,0,1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1
3,0,5,761,832,6,1,8,449,4233,3,2,3,429,2808,9,3,5,815,4073,5,6,0,2,2,-1,-1,-1,-1,-1,-1,1,1,3,-1,-1,-1,-1,-1,-1,-1,1,0,1,3,-1,-1,-1,-1,-1,-1,1,1,0,-1,-1,-1,-1,-1,-1,-1
3,0,1,860,4473,3,1,2,981,3633,9,2,6,105,202,7,3,7,708,3607,4,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,3,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,3,3,1,0,-1,-1,-1,-1,-1,-1
3,0,1,628,4529,8,1,6,862,3072,9,2,1,269,2570,9,3,2,927,2638,3,6,2,6,2,-1,-1,-1,-1,-1,-1,1,3,1,0,-1,-1,-1,-1,-1,-1,3,1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,3,-1,-1,-1,-1,-1,-1
2,0,2,461,3943,9,1,5,686,889,4,2,4,592,2014,7,3,7,72,143,4,1,2,-1,-1,-1,-1,-1,-1,-1,-1,2,1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,0,0,401,1499,7,1,7,136,1306,4,2,4,942,2801,5,3,5,572,4755,9,6,7,2,-1,-1,-1,-1,-1,-1,-1,1,4,-1,-1,-1,-1,-1,-1,-1,-1,4,3,3,-1,-1,-1,-1,-1,-1,-1,1,4,-1,-1,-1,-1,-1,-1,-1,-1
2,0,6,100,501,3,1,4,724,2882,5,2,1,464,3392,6,3,3,370,717,9,2,2,0,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1
2,0,0,250,2642,9,1,1,409,4834,6,2,2,510,262,7,3,4,883,4649,4,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,2,-1,-1,-1,-1,-1,-1,-1,0,1,2,1,-1,-1,-1,-1,-1,-1
2,0,1,417,2362,7,1,7,865,4016,8,2,7,328,4725,3,3,2,363,3299,6,2,2,1,2,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,-1,-1,-1,-1,-1,-1,-1,-1
1,0,3,726,3413,4,1,4,145,2739,7,2,0,203,3572,3,3,1,948,3567,4,6,2,7,7,-1,-1,-1,-1,-1,-1,3,4,-1,-1,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1
3,0,4,251,2632,5,1,6,981,1095,6,2,6,34,3352,2,3,4,812,2542,4,2,0,-1,-1,-1,-1,-1,-1,-1,-1,3,1,0,0,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,-1,-1,-1,-1,-1,-1,-1,-1
2,0,4,28,1295,6,1,6,621,4305,7,2,6,966,610,2,3,6,134,3435,9,2,0,1,-1,-1,-1,-1,-1,-1,-1,2,2,0,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3,0,8,878,3400,7,1,0,884,833,5,2,0,209,4583,4,3,2,30,4952,2,6,2,0,0,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,3,3,-1,-1,-1,-1,-1,-1,1,0,3,0,-1,-1,-1,-1,-1,-1
2,0,5,629,1381,9,1,5,36,4634,4,2,5,899,193,9,3,4,286,4453,8,1,2,0,2,-1,-1,-1,-1,-1,-1,2,1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,0,7,401,712,6,1,1,527,3271,6,2,5,975,3412,6,3,0,68,2036,4,2,1,-1,-1,-1,-1,-1,-1,-1,-1,2,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,2,2,1,-1,-1,-1,-1,-1,-1,-1
1,0,8,843,452,6,1,6,633,4187,3,2,7,133,2930,5,3,5,439,4086,9,6,2,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1
3,0,5,824,4393,5,1,5,605,4980,7,2,3,832,1635,4,3,2,941,4457,7,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,3,-1,-1,-1,-1,-1,-1,-1,-1
1,0,6,312,111,2,1,1,354,1055,2,2,3,348,3871,6,3,5,391,1816,9,6,2,2,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,1,3,-1,-1,-1,-1,-1,-1,-1,3,1,1,-1,-1,-1,-1,-1,-1,-1
1,0,3,811,3241,9,1,4,316,854,2,2,3,359,1982,7,3,3,14,571,7,2,6,7,-1,-1,-1,-1,-1,-1,-1,1,1,3,1,-1,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,3,-1,-1,-1,-1,-1,-1,-1,-1
1,0,3,690,2950,3,1,5,979,2623,6,2,3,79,338,3,3,5,603,3728,7,2,2,-1,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,4,-1,-1,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,0,5,80,3420,4,1,7,293,2624,4,2,4,686,3903,6,3,3,270,2910,4,2,0,-1,-1,-1,-1,-1,-1,-1,-1,0,2,0,-1,-1,-1,-1,-1,-1,-1,2,0,1,1,-1,-1,-1,-1,-1,-1,0,0,0,-1,-1,-1,-1,-1,-1,-1
2,0,5,842,4092,3,1,4,895,2647,5,2,2,276,1631,7,3,1,424,4601,5,2,1,2,1,-1,-1,-1,-1,-1,-1,0,0,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,2,1,-1,-1,-1,-1,-1,-1
2,0,7,988,3028,8,1,3,677,1766,2,2,3,936,3816,8,3,1,222,4233,8,1,0,1,0,-1,-1,-1,-1,-1,-1,2,1,0,0,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,0,1,-1,-1,-1,-1,-1,-1,-1
1,0,2,415,3461,7,1,5,801,1034,5,2,5,588,2979,6,3,2,246,1996,9,6,6,7,2,-1,-1,-1,-1,-1,-1,1,1,1,3,-1,-1,-1,-1,-1,-1,1,1,4,4,-1,-1,-1,-1,-1,-1,4,3,-1,-1,-1,-1,-1,-1,-1,-1
1,0,5,473,244,8,1,8,776,1890,5,2,2,691,1835,5,3,2,457,1263,9,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,4,-1,-1,-1,-1,-1,-1,-1,3,3,3,1,-1,-1,-1,-1,-1,-1,3,1,4,-1,-1,-1,-1,-1,-1,-1
2,0,2,367,1721,2,1,0,678,1245,5,2,6,975,3393,3,3,3,727,4907,2,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,0,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,0,8,129,3933,6,1,1,236,788,9,2,8,433,893,9,3,0,837,2587,5,1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,1,1,2,-1,-1,-1,-1,-1,-1,-1,1,1,2,2,-1,-1,-1,-1,-1,-1
3,0,4,815,2641,3,1,8,22,241,8,2,1,358,339,6,3,2,455,3485,3,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,3,1,-1,-1,-1,-1,-1,-1,1,0,3,-1,-1,-1,-1,-1,-1,-1,1,1,0,-1,-1,-1,-1,-1,-1,-1
1,0,7,886,536,3,1,0,711,4120,4,2,4,907,499,4,3,3,462,2221,5,2,7,-1,-1,-1,-1,-1,-1,-1,-1,1,4,-1,-1,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1
3,0,0,397,2405,4,1,0,403,3110,4,2,1,686,3334,5,3,8,661,2091,5,6,6,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,3,3,3,-1,-1,-1,-1,-1,-1
1,0,1,647,1317,9,1,5,244,275,4,2,5,96,767,5,3,2,571,1289,9,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,3,-1,-1,-1,-1,-1,-1,-1,-1,4,3,-1,-1,-1,-1,-1,-1,-1,-1,3,3,1,4,-1,-1,-1,-1,-1,-1
2,0,0,816,4387,5,1,8,42,4930,5,2,6,111,4581,6,3,8,577,4515,2,2,1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,2,0,-1,-1,-1,-1,-1,-1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,1,1,0,-1,-1,-1,-1,-1,-1,-1
3,0,7,503,529,5,1,0,238,226,5,2,3,835,3565,2,3,0,694,3105,4,2,2,6,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,3,3,0,-1,-1,-1,-1,-1,-1,0,0,0,1,-1,-1,-1,-1,-1,-1
2,0,6,30,2017,9,1,1,623,2970,8,2,4,643,4354,4,3,3,272,2135,5,1,1,2,-1,-1,-1,-1,-1,-1,-1,1,1,2,1,-1,-1,-1,-1,-1,-1,0,2,-1,-1,-1,-1,-1,-1,-1,-1,2,1,-1,-1,-1,-1,-1,-1,-1,-1
3,0,1,555,626,4,1,3,450,3258,8,2,1,567,3421,4,3,2,913,3791,9,2,6,2,2,-1,-1,-1,-1,-1,-1,0,3,1,-1,-1,-1,-1,-1,-1,-1,3,1,0,0,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,0,0,53,1564,5,1,3,671,2756,2,2,6,458,1255,3,3,7,909,2421,9,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,1,4,-1,-1,-1,-1,-1,-1,-1,1,1,1,4,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,0,8,285,2998,5,1,6,480,119,6,2,7,665,1575,4,3,0,96,632,2,0,1,2,-1,-1,-1,-1,-1,-1,-1,2,2,1,-1,-1,-1,-1,-1,-1,-1,0,2,2,-1,-1,-1,-1,-1,-1,-1,0,1,-1,-1,-1,-1,-1,-1,-1,-1
3,0,6,281,1054,5,1,7,754,4885,2,2,0,705,4138,3,3,3,306,3680,4,0,6,2,6,-1,-1,-1,-1,-1,-1,3,3,3,3,-1,-1,-1,-1,-1,-1,0,0,3,-1,-1,-1,-1,-1,-1,-1,3,0,0,1,-1,-1,-1,-1,-1,-1
1,0,4,368,1369,6,1,1,182,2298,4,2,3,664,1589,6,3,8,473,3757,7,2,6,-1,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,4,4,1,-1,-1,-1,-1,-1,-1,4,3,-1,-1,-1,-1,-1,-1,-1,-1
1,0,8,41,4130,9,1,6,506,2638,6,2,0,197,2984,4,3,7,686,914,6,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,4,3,4,-1,-1,-1,-1,-1,-1,1,3,4,3,-1,-1,-1,-1,-1,-1,3,3,1,-1,-1,-1,-1,-1,-1,-1
2,0,5,963,3647,4,1,8,624,3307,3,2,0,426,823,5,3,4,924,842,7,2,2,2,2,-1,-1,-1,-1,-1,-1,1,2,0,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,0,-1,-1,-1,-1,-1,-1
1,0,1,503,883,7,1,2,705,3241,5,2,8,368,4169,6,3,3,281,3400,6,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,3,-1,-1,-1,-1,-1,-1,3,4,-1,-1,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,0,1,724,1068,6,1,3,178,4065,5,2,3,520,2681,5,3,4,126,4722,4,2,1,1,1,-1,-1,-1,-1,-1,-1,1,2,0,2,-1,-1,-1,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3,0,4,217,2673,3,1,3,306,3654,3,2,4,261,3687,3,3,4,348,3391,4,2,0,-1,-1,-1,-1,-1,-1,-1,-1,3,3,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,3,3,3,-1,-1,-1,-1,-1,-1
2,0,1,743,2590,9,1,2,86,2670,3,2,0,423,2799,2,3,8,791,3886,2,0,0,2,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,-1,-1,-1,-1,-1,-1,-1
2,0,6,439,2502,4,1,0,919,2080,7,2,5,552,785,5,3,2,874,2435,6,2,2,2,1,-1,-1,-1,-1,-1,-1,1,2,0,2,-1,-1,-1,-1,-1,-1,2,1,0,-1,-1,-1,-1,-1,-1,-1,1,2,0,1,-1,-1,-1,-1,-1,-1
1,0,7,207,2011,7,1,2,964,2280,9,2,6,674,2624,3,3,2,853,1398,4,6,2,-1,-1,-1,-1,-1,-1,-1,-1,4,1,-1,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,1,1,-1,-1,-1,-1,-1,-1,-1
3,0,6,561,3419,3,1,3,156,4440,9,2,7,424,3789,7,3,2,551,2148,6,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,3,0,-1,-1,-1,-1,-1,-1,-1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1
2,0,7,939,3819,2,1,2,926,3291,3,2,4,215,3405,8,3,0,125,4432,7,1,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1
1,0,1,365,3419,5,1,2,330,4680,8,2,8,556,2062,2,3,1,448,3637,5,2,6,7,-1,-1,-1,-1,-1,-1,-1,3,4,-1,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,3,-1,-1,-1,-1,-1,-1,-1,-1
3,0,8,911,645,9,1,5,739,4509,8,2,5,787,4733,9,3,7,984,2063,5,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,3,1,-1,-1,-1,-1,-1,-1,-1,1,3,1,3,-1,-1,-1,-1,-1,-1,1,0,-1,-1,-1,-1,-1,-1,-1,-1
2,0,3,232,4558,3,1,1,14,2918,2,2,5,436,790,5,3,0,930,1449,6,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,2,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,0,0,186,4218,2,1,2,950,1679,5,2,8,679,110,4,3,6,398,1134,6,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,1,2,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,2,-1,-1,-1,-1,-1,-1,-1
2,0,0,737,3728,5,1,8,753,2051,2,2,5,577,4006,5,3,5,880,4124,6,2,1,2,0,-1,-1,-1,-1,-1,-1,1,0,2,-1,-1,-1,-1,-1,-1,-1,1,0,0,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,0,6,442,4898,2,1,8,350,2276,2,2,6,509,898,6,3,6,413,4906,2,0,2,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,0,-1,-1,-1,-1,-1,-1,2,2,-1,-1,-1,-1,-1,-1,-1,-1,2,2,1,2,-1,-1,-1,-1,-1,-1
2,0,3,670,3281,3,1,2,57,736,6,2,3,839,4846,3,3,2,411,493,3,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,1,-1,-1,-1,-1,-1,-1,-1
3,0,5,966,4889,9,1,6,545,3622,3,2,1,876,3686,9,3,8,813,3454,4,6,2,2,-1,-1,-1,-1,-1,-1,-1,0,3,1,0,-1,-1,-1,-1,-1,-1,0,1,0,-1,-1,-1,-1,-1,-1,-1,1,1,3,1,-1,-1,-1,-1,-1,-1
2,0,6,241,4864,7,1,6,847,4012,6,2,4,234,3257,6,3,5,191,4183,8,2,0,1,2,-1,-1,-1,-1,-1,-1,2,0,0,2,-1,-1,-1,-1,-1,-1,2,2,-1,-1,-1,-1,-1,-1,-1,-1,1,0,2,-1,-1,-1,-1,-1,-1,-1
1,0,6,326,3497,9,1,7,845,1091,9,2,2,129,1912,4,3,3,921,883,2,2,7,6,-1,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,4,4,1,-1,-1,-1,-1,-1,-1
2,0,3,304,2467,4,1,1,461,482,8,2,5,922,2732,7,3,1,182,4455,2,1,1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,-1,-1,-1,-1,-1,-1,-1,2,0,1,-1,-1,-1,-1,-1,-1,-1
3,0,2,771,1114,3,1,6,303,4091,7,2,7,779,3958,2,3,0,716,4038,7,6,6,2,-1,-1,-1,-1,-1,-1,-1,0,3,0,-1,-1,-1,-1,-1,-1,-1,1,3,-1,-1,-1,-1,-1,-1,-1,-1,1,0,1,-1,-1,-1,-1,-1,-1,-1
3,0,3,150,246,8,1,0,45,4831,9,2,0,997,3456,7,3,1,693,712,7,0,0,0,2,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,3,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3,0,8,853,804,8,1,7,231,653,3,2,7,196,969,8,3,4,411,1416,3,0,2,-1,-1,-1,-1,-1,-1,-1,-1,0,3,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,3,-1,-1,-1,-1,-1,-1,0,1,1,-1,-1,-1,-1,-1,-1,-1
2,0,2,810,2800,3,1,8,632,4956,7,2,6,216,4201,5,3,7,965,1511,5,2,1,0,0,-1,-1,-1,-1,-1,-1,0,2,-1,-1,-1,-1,-1,-1,-1,-1,1,0,2,0,-1,-1,-1,-1,-1,-1,1,0,2,1,-1,-1,-1,-1,-1,-1
3,0,4,861,4866,2,1,4,808,2005,9,2,1,671,1957,5,3,6,431,1967,6,2,6,6,-1,-1,-1,-1,-1,-1,-1,1,3,1,0,-1,-1,-1,-1,-1,-1,0,1,-1,-1,-1,-1,-1,-1,-1,-1,3,0,3,3,-1,-1,-1,-1,-1,-1
2,0,5,850,681,3,1,7,572,3118,2,2,4,717,4741,6,3,7,780,2792,9,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,1,2,-1,-1,-1,-1,-1,-1,1,1,0,-1,-1,-1,-1,-1,-1,-1
3,0,1,868,4290,3,1,2,154,240,4,2,3,66,1235,7,3,5,111,4192,9,2,6,2,2,-1,-1,-1,-1,-1,-1,1,0,1,1,-1,-1,-1,-1,-1,-1,3,3,1,3,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2,0,7,184,3059,9,1,1,92,890,9,2,4,155,3392,6,3,4,399,3887,4,0,0,2,-1,-1,-1,-1,-1,-1,-1,2,2,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,0,8,172,1755,6,1,6,340,2516,5,2,5,116,3686,8,3,0,987,4801,6,6,6,2,2,-1,-1,-1,-1,-1,-1,4,1,3,4,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,3,-1,-1,-1,-1,-1,-1,-1,-1
2,0,7,830,1882,4,1,4,902,1706,4,2,5,459,1002,7,3,3,708,4852,7,0,0,0,2,-1,-1,-1,-1,-1,-1,2,1,2,1,-1,-1,-1,-1,-1,-1,0,1,-1,-1,-1,-1,-1,-1,-1,-1,0,2,1,-1,-1,-1,-1,-1,-1,-1
1,0,1,789,2199,6,1,2,966,3634,3,2,0,221,2880,2,3,7,228,1742,5,7,6,2,-1,-1,-1,-1,-1,-1,-1,4,4,3,4,-1,-1,-1,-1,-1,-1,3,1,4,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,0,7,886,4280,6,1,1,408,3209,5,2,1,722,3831,6,3,8,415,3020,8,2,2,1,2,-1,-1,-1,-1,-1,-1,0,0,2,-1,-1,-1,-1,-1,-1,-1,0,1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,0,3,557,4306,8,1,7,916,1979,3,2,5,278,1633,9,3,3,847,1720,4,2,2,6,7,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,4,-1,-1,-1,-1,-1,-1,-1,-1,1,3,4,3,-1,-1,-1,-1,-1,-1
2,0,8,661,453,7,1,7,44,135,8,2,0,402,2444,8,3,4,52,4614,3,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,0,-1,-1,-1,-1,-1,-1,-1,0,0,2,-1,-1,-1,-1,-1,-1,-1
3,0,0,258,1595,5,1,5,547,4442,3,2,6,12,3805,8,3,5,233,3051,4,2,0,0,6,-1,-1,-1,-1,-1,-1,1,3,3,-1,-1,-1,-1,-1,-1,-1,1,1,1,0,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3,0,5,804,4891,9,1,1,351,2621,8,2,4,228,4338,7,3,5,764,3709,4,0,6,0,0,-1,-1,-1,-1,-1,-1,3,0,-1,-1,-1,-1,-1,-1,-1,-1,3,0,0,-1,-1,-1,-1,-1,-1,-1,0,3,-1,-1,-1,-1,-1,-1,-1,-1
