hand_strength,preflop_street,preflop_position,preflop_pot_size,preflop_stack_size,preflop_num_players,flop_street,flop_position,flop_pot_size,flop_stack_size,flop_num_players,turn_street,turn_position,turn_pot_size,turn_stack_size,turn_num_players,river_street,river_position,river_pot_size,river_stack_size,river_num_players,action_0,action_1,action_2,action_3,action_4,action_5,action_6,action_7,action_8,action_9,action_10,action_11,action_12,action_13,action_14,action_15,action_16,action_17,action_18,action_19,action_20,action_21,action_22,action_23,action_24,action_25,action_26,action_27,action_28,action_29,action_30,action_31,action_32,action_33,action_34,action_35,action_36,action_37,action_38,action_39
0,0,4,22,3056,7,1,2,965,3689,6,2,7,588,4012,5,3,8,536,2499,4,7,9,-1,-1,-1,-1,-1,-1,-1,-1,9,4,9,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,4,5,5,-1,-1,-1,-1,-1,-1
2,0,3,216,2601,3,1,2,373,315,8,2,6,835,2337,7,3,2,318,3832,2,0,1,2,2,-1,-1,-1,-1,-1,-1,1,0,1,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,-1,-1,-1,-1,-1,-1,-1,-1
1,0,6,941,640,7,1,1,99,3048,7,2,6,538,3934,2,3,1,243,3595,7,7,2,-1,-1,-1,-1,-1,-1,-1,-1,4,3,3,3,-1,-1,-1,-1,-1,-1,1,4,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,-1,-1
3,0,4,427,2445,8,1,2,71,995,3,2,1,94,2929,2,3,4,994,2388,5,6,6,-1,-1,-1,-1,-1,-1,-1,-1,3,3,0,0,-1,-1,-1,-1,-1,-1,1,1,0,0,-1,-1,-1,-1,-1,-1,3,0,-1,-1,-1,-1,-1,-1,-1,-1
3,0,4,987,4885,5,1,7,555,571,4,2,4,240,4308,9,3,8,553,3515,3,0,0,6,-1,-1,-1,-1,-1,-1,-1,3,0,3,3,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,1,3,-1,-1,-1,-1,-1,-1,-1
3,0,0,853,1679,8,1,2,599,640,3,2,8,607,2402,3,3,7,651,4786,3,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,3,3,3,-1,-1,-1,-1,-1,-1,0,3,-1,-1,-1,-1,-1,-1,-1,-1,1,0,-1,-1,-1,-1,-1,-1,-1,-1
2,0,2,889,2759,6,1,0,644,1745,8,2,5,382,1825,4,3,2,533,4925,2,0,1,0,0,-1,-1,-1,-1,-1,-1,2,0,2,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,2,-1,-1,-1,-1,-1,-1,-1
3,0,5,716,2892,6,1,4,426,626,4,2,0,652,453,9,3,1,261,1451,7,0,2,2,6,-1,-1,-1,-1,-1,-1,1,0,0,-1,-1,-1,-1,-1,-1,-1,3,1,-1,-1,-1,-1,-1,-1,-1,-1,3,1,1,0,-1,-1,-1,-1,-1,-1
3,0,4,445,463,3,1,3,412,3797,3,2,1,51,4963,6,3,4,97,4703,5,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,1,1,-1,-1,-1,-1,-1,-1,-1,1,3,1,-1,-1,-1,-1,-1,-1,-1,1,3,-1,-1,-1,-1,-1,-1,-1,-1
1,0,8,339,3170,4,1,5,331,2630,9,2,1,79,3559,3,3,5,21,3429,6,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,3,1,-1,-1,-1,-1,-1,-1,-1,3,4,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1
0,0,8,424,1397,4,1,1,703,3689,4,2,4,617,3207,7,3,8,810,4629,2,8,8,7,7,-1,-1,-1,-1,-1,-1,5,4,-1,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,4,9,-1,-1,-1,-1,-1,-1,-1
2,0,7,908,1431,2,1,8,966,3562,9,2,2,549,1573,7,3,7,46,1222,4,1,2,0,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,-1,-1
1,0,1,681,307,4,1,5,927,2056,5,2,0,51,4974,2,3,2,243,171,5,6,6,7,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,-1,-1,-1,-1,-1,-1,1,3,4,-1,-1,-1,-1,-1,-1,-1,1,4,-1,-1,-1,-1,-1,-1,-1,-1
1,0,3,365,3369,8,1,0,307,3541,4,2,5,666,2739,8,3,8,18,1258,4,7,7,2,6,-1,-1,-1,-1,-1,-1,3,1,-1,-1,-1,-1,-1,-1,-1,-1,3,1,4,1,-1,-1,-1,-1,-1,-1,1,1,3,-1,-1,-1,-1,-1,-1,-1
1,0,8,584,289,4,1,6,147,1291,2,2,1,450,1233,5,3,0,685,2123,9,6,6,-1,-1,-1,-1,-1,-1,-1,-1,1,3,4,1,-1,-1,-1,-1,-1,-1,3,1,3,-1,-1,-1,-1,-1,-1,-1,4,4,1,4,-1,-1,-1,-1,-1,-1
2,0,4,270,4564,2,1,0,22,4987,7,2,2,879,3549,5,3,8,824,2298,4,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,0,2,-1,-1,-1,-1,-1,-1,2,0,-1,-1,-1,-1,-1,-1,-1,-1
2,0,3,279,4018,7,1,8,317,2865,6,2,3,807,3770,5,3,1,558,3254,6,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,2,0,2,-1,-1,-1,-1,-1,-1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,-1,-1,-1,-1,-1,-1,-1
3,0,8,812,2824,7,1,5,370,4840,9,2,6,745,2911,7,3,2,238,946,4,2,2,-1,-1,-1,-1,-1,-1,-1,-1,1,1,3,1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,0,0,313,585,5,1,1,421,2839,7,2,5,677,2306,8,3,2,404,877,6,7,7,-1,-1,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,1,4,1,-1,-1,-1,-1,-1,-1,3,4,3,-1,-1,-1,-1,-1,-1,-1
3,0,7,539,1211,6,1,6,261,193,2,2,8,380,2227,2,3,7,238,2279,3,0,6,0,-1,-1,-1,-1,-1,-1,-1,1,3,3,-1,-1,-1,-1,-1,-1,-1,3,0,3,-1,-1,-1,-1,-1,-1,-1,3,1,3,1,-1,-1,-1,-1,-1,-1
2,0,0,619,163,3,1,3,694,2057,7,2,6,534,1315,6,3,1,304,317,5,1,2,-1,-1,-1,-1,-1,-1,-1,-1,2,0,1,1,-1,-1,-1,-1,-1,-1,0,2,0,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,0,8,945,3114,4,1,1,218,2479,3,2,5,330,4943,9,3,5,242,2998,7,9,8,8,9,-1,-1,-1,-1,-1,-1,4,9,4,5,-1,-1,-1,-1,-1,-1,9,4,-1,-1,-1,-1,-1,-1,-1,-1,9,4,-1,-1,-1,-1,-1,-1,-1,-1
2,0,7,279,3200,5,1,2,971,3150,5,2,7,586,1142,6,3,1,506,4177,7,1,0,0,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,0,-1,-1,-1,-1,-1,-1,1,2,-1,-1,-1,-1,-1,-1,-1,-1
1,0,6,776,1811,5,1,8,57,4644,5,2,7,392,4482,4,3,6,521,736,3,6,7,-1,-1,-1,-1,-1,-1,-1,-1,3,4,3,3,-1,-1,-1,-1,-1,-1,4,4,1,1,-1,-1,-1,-1,-1,-1,3,3,-1,-1,-1,-1,-1,-1,-1,-1
2,0,2,174,2914,3,1,4,461,2223,4,2,7,697,1762,3,3,4,838,245,4,1,1,0,-1,-1,-1,-1,-1,-1,-1,2,1,2,1,-1,-1,-1,-1,-1,-1,2,2,0,-1,-1,-1,-1,-1,-1,-1,2,0,1,1,-1,-1,-1,-1,-1,-1
2,0,6,270,2892,5,1,5,903,4803,6,2,2,446,4681,7,3,2,372,3239,6,2,2,1,2,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,1,1,-1,-1,-1,-1,-1,-1,-1,0,1,2,1,-1,-1,-1,-1,-1,-1
2,0,3,621,3354,2,1,0,342,3372,4,2,1,369,174,8,3,5,907,2738,3,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,1,0,-1,-1,-1,-1,-1,-1,-1,2,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,-1,-1,-1,-1,-1,-1,-1
2,0,0,70,1684,4,1,8,166,1217,5,2,5,687,3420,7,3,3,252,1493,5,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,0,3,453,3923,4,1,8,167,204,5,2,8,985,3592,4,3,4,916,3496,7,2,1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,-1,-1,-1,-1,-1,-1,-1,-1,0,1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,2,-1,-1,-1,-1,-1,-1
1,0,7,378,1866,6,1,1,804,2226,5,2,8,918,3698,2,3,3,651,4667,5,6,6,2,7,-1,-1,-1,-1,-1,-1,1,4,3,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,3,3,1,-1,-1,-1,-1,-1,-1
2,0,5,575,2605,4,1,2,358,4882,4,2,3,921,1821,9,3,4,427,4479,5,0,2,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,1,2,-1,-1,-1,-1,-1,-1,-1
3,0,2,813,2652,7,1,0,629,2008,2,2,1,396,1013,6,3,8,282,2912,8,6,0,6,-1,-1,-1,-1,-1,-1,-1,3,1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,3,1,-1,-1,-1,-1,-1,-1,3,1,1,0,-1,-1,-1,-1,-1,-1
2,0,1,169,3647,5,1,7,719,3012,7,2,6,376,4794,7,3,1,775,2323,9,0,2,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,2,-1,-1,-1,-1,-1,-1,-1,0,0,0,-1,-1,-1,-1,-1,-1,-1
3,0,1,73,4978,7,1,5,689,3827,7,2,1,165,4999,4,3,6,901,3747,6,2,0,6,2,-1,-1,-1,-1,-1,-1,3,0,-1,-1,-1,-1,-1,-1,-1,-1,3,0,3,3,-1,-1,-1,-1,-1,-1,0,1,1,-1,-1,-1,-1,-1,-1,-1
2,0,6,830,4818,6,1,5,642,568,6,2,6,436,4005,4,3,1,118,4470,9,0,2,2,-1,-1,-1,-1,-1,-1,-1,2,1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,2,-1,-1,-1,-1,-1,-1,-1,1,1,2,0,-1,-1,-1,-1,-1,-1
3,0,3,902,4800,4,1,8,359,2530,2,2,1,543,4380,6,3,3,447,3018,5,2,0,0,-1,-1,-1,-1,-1,-1,-1,3,3,-1,-1,-1,-1,-1,-1,-1,-1,3,1,-1,-1,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,0,2,925,4273,5,1,7,767,590,7,2,0,444,4590,5,3,0,795,3481,3,2,7,-1,-1,-1,-1,-1,-1,-1,-1,4,4,1,-1,-1,-1,-1,-1,-1,-1,4,4,1,-1,-1,-1,-1,-1,-1,-1,3,1,-1,-1,-1,-1,-1,-1,-1,-1
2,0,7,298,4523,2,1,6,905,3484,8,2,3,47,383,7,3,6,108,4925,7,1,2,-1,-1,-1,-1,-1,-1,-1,-1,0,2,-1,-1,-1,-1,-1,-1,-1,-1,0,2,-1,-1,-1,-1,-1,-1,-1,-1,2,2,0,0,-1,-1,-1,-1,-1,-1
3,0,0,881,4185,7,1,4,741,4368,6,2,6,111,1483,2,3,4,259,599,6,6,0,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,1,0,1,-1,-1,-1,-1,-1,-1,1,1,1,3,-1,-1,-1,-1,-1,-1
1,0,3,395,4297,6,1,2,56,4671,4,2,6,173,3581,7,3,7,32,4943,4,6,7,7,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,1,4,4,-1,-1,-1,-1,-1,-1
2,0,6,53,1533,9,1,4,159,4616,5,2,3,360,4226,5,3,5,191,302,9,0,1,1,1,-1,-1,-1,-1,-1,-1,2,0,2,1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,0,2,1,0,-1,-1,-1,-1,-1,-1
2,0,8,383,2914,8,1,2,630,4447,8,2,6,994,4578,7,3,4,218,2537,8,1,2,-1,-1,-1,-1,-1,-1,-1,-1,2,0,-1,-1,-1,-1,-1,-1,-1,-1,0,1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,-1,-1,-1,-1,-1,-1,-1,-1
1,0,7,612,4717,7,1,8,118,2789,7,2,3,41,2376,3,3,8,86,1200,8,6,6,2,7,-1,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,1,1,-1,-1,-1,-1,-1,-1,-1,3,4,-1,-1,-1,-1,-1,-1,-1,-1
3,0,8,245,3727,6,1,4,238,3946,7,2,5,921,4032,9,3,2,211,3630,9,2,0,0,6,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,1,1,-1,-1,-1,-1,-1,-1,-1,3,0,3,-1,-1,-1,-1,-1,-1,-1
0,0,4,946,4317,5,1,1,748,1194,4,2,1,711,3082,6,3,3,126,149,3,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,4,4,5,-1,-1,-1,-1,-1,-1,9,9,4,4,-1,-1,-1,-1,-1,-1,4,5,4,5,-1,-1,-1,-1,-1,-1
1,0,1,874,991,9,1,5,542,4857,5,2,3,924,962,2,3,6,118,1056,7,2,7,2,6,-1,-1,-1,-1,-1,-1,1,3,3,3,-1,-1,-1,-1,-1,-1,3,4,-1,-1,-1,-1,-1,-1,-1,-1,1,4,1,-1,-1,-1,-1,-1,-1,-1
2,0,1,617,981,9,1,6,899,229,7,2,2,574,822,8,3,8,594,3384,2,0,2,1,0,-1,-1,-1,-1,-1,-1,0,0,2,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,-1,-1,-1,-1,-1,-1,-1
2,0,7,370,718,4,1,8,24,3132,2,2,1,345,928,9,3,4,600,2627,5,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,1,0,-1,-1,-1,-1,-1,-1,1,2,2,0,-1,-1,-1,-1,-1,-1,1,2,1,2,-1,-1,-1,-1,-1,-1
2,0,4,572,1698,9,1,2,697,3740,9,2,3,500,4561,3,3,7,842,4990,5,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,0,0,-1,-1,-1,-1,-1,-1,-1,0,1,1,0,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,0,0,451,3360,8,1,5,936,4050,4,2,8,532,4693,6,3,1,599,4392,3,1,0,2,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,2,2,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1
3,0,5,631,3072,7,1,4,403,2749,6,2,8,717,289,4,3,8,969,1260,5,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,0,0,0,-1,-1,-1,-1,-1,-1,3,0,3,3,-1,-1,-1,-1,-1,-1
0,0,8,945,2813,9,1,2,90,3647,7,2,1,720,529,3,3,3,649,1147,4,9,9,-1,-1,-1,-1,-1,-1,-1,-1,4,4,-1,-1,-1,-1,-1,-1,-1,-1,4,4,4,-1,-1,-1,-1,-1,-1,-1,9,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,0,3,338,4062,6,1,4,188,3306,5,2,2,38,299,7,3,1,795,1253,8,7,2,-1,-1,-1,-1,-1,-1,-1,-1,1,3,-1,-1,-1,-1,-1,-1,-1,-1,4,1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,-1,-1
1,0,6,577,3789,8,1,0,162,1348,8,2,2,461,1547,4,3,3,268,4359,9,6,6,-1,-1,-1,-1,-1,-1,-1,-1,1,4,1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,3,-1,-1,-1,-1,-1,-1,-1,-1
3,0,5,181,2746,6,1,5,522,1832,2,2,4,262,2963,7,3,0,860,201,8,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,0,1,0,-1,-1,-1,-1,-1,-1,1,3,0,-1,-1,-1,-1,-1,-1,-1,1,0,-1,-1,-1,-1,-1,-1,-1,-1
1,0,4,379,2973,9,1,0,18,2340,8,2,6,368,4869,5,3,6,878,1417,3,6,2,6,-1,-1,-1,-1,-1,-1,-1,3,3,4,4,-1,-1,-1,-1,-1,-1,4,4,4,1,-1,-1,-1,-1,-1,-1,4,3,1,-1,-1,-1,-1,-1,-1,-1
1,0,0,419,2552,2,1,1,862,3396,4,2,0,96,4711,2,3,5,289,2579,8,7,2,7,-1,-1,-1,-1,-1,-1,-1,1,3,-1,-1,-1,-1,-1,-1,-1,-1,1,4,1,3,-1,-1,-1,-1,-1,-1,4,3,4,4,-1,-1,-1,-1,-1,-1
2,0,1,134,1449,4,1,1,19,1885,5,2,2,594,1557,7,3,7,507,393,4,2,2,1,0,-1,-1,-1,-1,-1,-1,2,2,2,-1,-1,-1,-1,-1,-1,-1,1,2,0,1,-1,-1,-1,-1,-1,-1,0,1,2,-1,-1,-1,-1,-1,-1,-1
1,0,3,700,904,4,1,4,362,504,6,2,8,869,655,2,3,5,407,1913,3,2,2,7,6,-1,-1,-1,-1,-1,-1,1,4,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,0,5,736,506,7,1,8,1000,775,9,2,1,303,1213,2,3,5,192,3159,2,7,6,2,2,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,1,-1,-1,-1,-1,-1,-1,-1,-1,1,3,1,-1,-1,-1,-1,-1,-1,-1
2,0,0,735,2001,8,1,4,919,4188,6,2,3,955,1731,8,3,2,298,3047,6,2,1,2,0,-1,-1,-1,-1,-1,-1,2,1,2,2,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,0,-1,-1,-1,-1,-1,-1,-1,-1
1,0,2,685,279,4,1,4,574,1519,5,2,3,75,4335,8,3,6,253,973,3,7,6,-1,-1,-1,-1,-1,-1,-1,-1,3,3,-1,-1,-1,-1,-1,-1,-1,-1,3,1,-1,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,0,2,337,2866,2,1,8,255,2650,4,2,1,436,832,9,3,3,15,3644,5,2,2,7,2,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,3,-1,-1,-1,-1,-1,-1,-1,-1,4,4,-1,-1,-1,-1,-1,-1,-1,-1
2,0,2,37,1544,6,1,4,930,581,2,2,7,564,760,3,3,3,72,4554,5,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,2,-1,-1,-1,-1,-1,-1,-1,-1,0,2,2,0,-1,-1,-1,-1,-1,-1,0,0,1,0,-1,-1,-1,-1,-1,-1
3,0,3,155,372,5,1,7,783,4065,4,2,5,987,3607,9,3,0,443,4252,8,0,6,0,0,-1,-1,-1,-1,-1,-1,3,3,3,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,0,4,162,416,9,1,8,174,1182,7,2,1,549,2312,6,3,7,217,1304,6,9,8,8,-1,-1,-1,-1,-1,-1,-1,9,4,4,4,-1,-1,-1,-1,-1,-1,4,4,-1,-1,-1,-1,-1,-1,-1,-1,5,9,4,5,-1,-1,-1,-1,-1,-1
3,0,1,483,4453,8,1,2,617,3656,5,2,2,780,547,5,3,2,954,3637,3,6,2,0,-1,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,1,1,-1,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,0,0,465,1514,4,1,0,291,2288,3,2,7,960,2856,2,3,2,509,2836,4,2,2,0,2,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,1,-1,-1,-1,-1,-1,-1,-1,-1,2,1,-1,-1,-1,-1,-1,-1,-1,-1
1,0,7,194,2481,3,1,4,586,2652,9,2,3,908,2292,8,3,0,606,1421,6,6,7,7,2,-1,-1,-1,-1,-1,-1,1,3,1,3,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,3,1,1,-1,-1,-1,-1,-1,-1
1,0,3,183,2315,3,1,0,904,4766,7,2,3,355,2106,7,3,8,469,2249,8,6,6,7,6,-1,-1,-1,-1,-1,-1,3,4,4,4,-1,-1,-1,-1,-1,-1,4,4,-1,-1,-1,-1,-1,-1,-1,-1,3,4,1,-1,-1,-1,-1,-1,-1,-1
1,0,2,246,2626,8,1,7,498,1548,9,2,1,903,2017,7,3,2,671,2078,9,2,2,7,6,-1,-1,-1,-1,-1,-1,1,1,4,4,-1,-1,-1,-1,-1,-1,3,3,3,3,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1
3,0,1,824,538,7,1,5,149,4178,7,2,6,579,2250,2,3,4,447,1940,5,6,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,3,-1,-1,-1,-1,-1,-1,1,3,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,1,-1,-1,-1,-1,-1,-1
3,0,3,743,4145,6,1,0,934,1009,5,2,0,121,3697,8,3,3,761,1036,6,0,6,-1,-1,-1,-1,-1,-1,-1,-1,3,3,3,1,-1,-1,-1,-1,-1,-1,1,1,0,1,-1,-1,-1,-1,-1,-1,0,0,3,3,-1,-1,-1,-1,-1,-1
0,0,7,955,3100,9,1,1,480,1387,5,2,7,104,1001,6,3,4,740,4198,4,7,8,-1,-1,-1,-1,-1,-1,-1,-1,9,5,5,-1,-1,-1,-1,-1,-1,-1,5,5,-1,-1,-1,-1,-1,-1,-1,-1,9,5,9,-1,-1,-1,-1,-1,-1,-1
3,0,0,188,4444,7,1,3,921,4490,8,2,5,695,1999,5,3,8,356,4898,8,0,2,0,-1,-1,-1,-1,-1,-1,-1,1,1,3,1,-1,-1,-1,-1,-1,-1,3,3,1,1,-1,-1,-1,-1,-1,-1,0,3,1,-1,-1,-1,-1,-1,-1,-1
3,0,3,735,4310,4,1,3,744,2607,3,2,6,585,3717,8,3,3,844,1955,7,2,2,6,2,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,3,0,0,3,-1,-1,-1,-1,-1,-1,0,0,0,3,-1,-1,-1,-1,-1,-1
2,0,4,154,2328,5,1,5,891,4685,5,2,1,149,1724,7,3,4,214,472,8,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,0,2,-1,-1,-1,-1,-1,-1,1,1,0,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,0,4,459,3022,6,1,2,101,4127,6,2,1,150,1337,3,3,4,128,107,8,2,1,1,1,-1,-1,-1,-1,-1,-1,0,1,1,0,-1,-1,-1,-1,-1,-1,1,0,0,1,-1,-1,-1,-1,-1,-1,1,0,-1,-1,-1,-1,-1,-1,-1,-1
2,0,2,985,148,7,1,5,932,528,9,2,3,168,4116,8,3,1,301,1387,8,1,1,1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,0,-1,-1,-1,-1,-1,-1
3,0,1,578,4433,4,1,7,688,3463,8,2,0,478,793,5,3,8,373,4342,3,6,0,2,2,-1,-1,-1,-1,-1,-1,3,3,-1,-1,-1,-1,-1,-1,-1,-1,1,3,3,-1,-1,-1,-1,-1,-1,-1,1,0,0,-1,-1,-1,-1,-1,-1,-1
2,0,4,453,1110,2,1,3,17,1834,3,2,6,181,3445,6,3,7,486,986,9,0,1,1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,2,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,0,5,190,1795,9,1,2,448,1056,9,2,6,821,2192,3,3,8,456,4406,2,2,1,0,1,-1,-1,-1,-1,-1,-1,0,1,2,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,2,-1,-1,-1,-1,-1,-1,-1
2,0,3,436,2358,2,1,3,802,4717,5,2,6,655,679,8,3,5,338,3123,2,1,2,1,1,-1,-1,-1,-1,-1,-1,2,1,-1,-1,-1,-1,-1,-1,-1,-1,2,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,-1,-1,-1,-1,-1,-1,-1
2,0,3,460,441,9,1,8,520,2458,7,2,0,423,4909,4,3,6,248,3108,7,2,0,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,-1,-1,-1,-1,-1,-1,-1,-1,2,1,0,-1,-1,-1,-1,-1,-1,-1
2,0,4,866,3448,5,1,6,381,4250,2,2,7,735,3944,4,3,6,424,2499,9,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,0,-1,-1,-1,-1,-1,-1,-1,-1,0,2,2,-1,-1,-1,-1,-1,-1,-1
2,0,8,757,2470,9,1,5,760,4512,3,2,3,469,523,8,3,3,632,2425,8,2,0,0,-1,-1,-1,-1,-1,-1,-1,0,1,0,-1,-1,-1,-1,-1,-1,-1,1,2,-1,-1,-1,-1,-1,-1,-1,-1,2,2,0,-1,-1,-1,-1,-1,-1,-1
3,0,8,147,474,6,1,0,316,4562,5,2,3,363,3951,5,3,8,968,3415,8,0,2,2,-1,-1,-1,-1,-1,-1,-1,3,1,-1,-1,-1,-1,-1,-1,-1,-1,0,3,1,-1,-1,-1,-1,-1,-1,-1,0,3,-1,-1,-1,-1,-1,-1,-1,-1
1,0,2,629,1132,7,1,4,445,1215,7,2,8,358,3786,8,3,3,569,3186,3,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,3,1,4,-1,-1,-1,-1,-1,-1,1,3,1,-1,-1,-1,-1,-1,-1,-1,4,1,-1,-1,-1,-1,-1,-1,-1,-1
